frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location 
"52.07934","-0.352","1.706","-3.705","0.069","-0.098","0.993","-0.288","1.708","-3.697","0.092","-0.047","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.09428","-0.352","1.706","-3.705","0.07","-0.102","0.992","-0.287","1.708","-3.697","0.092","-0.049","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.10816","-0.352","1.706","-3.705","0.069","-0.102","0.992","-0.287","1.708","-3.697","0.093","-0.05","0.994","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.12248","-0.352","1.706","-3.706","0.069","-0.105","0.992","-0.287","1.708","-3.698","0.093","-0.054","0.994","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.13856","-0.352","1.706","-3.706","0.068","-0.106","0.992","-0.287","1.708","-3.698","0.093","-0.055","0.994","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.15084","-0.352","1.706","-3.706","0.067","-0.108","0.992","-0.287","1.708","-3.698","0.092","-0.055","0.994","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.16521","-0.352","1.706","-3.707","0.068","-0.107","0.992","-0.287","1.708","-3.698","0.093","-0.055","0.994","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.1793","-0.352","1.705","-3.707","0.067","-0.106","0.992","-0.287","1.707","-3.698","0.091","-0.055","0.994","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.19411","-0.352","1.705","-3.707","0.067","-0.106","0.992","-0.287","1.707","-3.699","0.09","-0.054","0.994","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.20801","-0.352","1.705","-3.707","0.067","-0.106","0.992","-0.287","1.707","-3.699","0.09","-0.054","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.22193","-0.352","1.705","-3.707","0.066","-0.106","0.992","-0.287","1.707","-3.699","0.088","-0.054","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.2366","-0.352","1.705","-3.707","0.066","-0.106","0.992","-0.287","1.707","-3.699","0.087","-0.054","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.25073","-0.352","1.705","-3.707","0.066","-0.106","0.992","-0.287","1.707","-3.699","0.087","-0.054","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.26552","-0.352","1.705","-3.707","0.066","-0.107","0.992","-0.287","1.707","-3.699","0.087","-0.054","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.28033","-0.352","1.705","-3.707","0.066","-0.107","0.992","-0.287","1.707","-3.699","0.087","-0.054","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.2948","-0.352","1.705","-3.707","0.065","-0.107","0.992","-0.288","1.707","-3.698","0.087","-0.054","0.995","True","Black Sphere","(0.124, 1.133, 3.004)"
"52.30867","-0.352","1.705","-3.706","0.052","-0.108","0.993","-0.288","1.707","-3.698","0.074","-0.055","0.996","False","no object","(0, 0, 0)"
"52.32299","-0.352","1.705","-3.706","0.028","-0.104","0.994","-0.288","1.707","-3.697","0.052","-0.054","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.33708","-0.352","1.705","-3.706","0.014","-0.1","0.995","-0.288","1.707","-3.697","0.036","-0.046","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.35127","-0.352","1.705","-3.705","0.012","-0.102","0.995","-0.288","1.706","-3.697","0.032","-0.045","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.36575","-0.352","1.704","-3.705","0.012","-0.102","0.995","-0.288","1.706","-3.697","0.032","-0.045","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.38023","-0.352","1.704","-3.705","0.01","-0.102","0.995","-0.288","1.706","-3.696","0.03","-0.045","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.39463","-0.352","1.704","-3.704","0.009","-0.103","0.995","-0.288","1.706","-3.696","0.03","-0.044","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.40868","-0.352","1.704","-3.704","0.007","-0.103","0.995","-0.288","1.706","-3.695","0.03","-0.044","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.42234","-0.353","1.704","-3.704","0.008","-0.103","0.995","-0.288","1.706","-3.695","0.03","-0.042","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.43678","-0.353","1.704","-3.703","0.007","-0.101","0.995","-0.288","1.706","-3.695","0.031","-0.041","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.45094","-0.353","1.704","-3.703","0.007","-0.099","0.995","-0.288","1.706","-3.695","0.032","-0.038","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.46515","-0.353","1.704","-3.703","0.007","-0.098","0.995","-0.288","1.706","-3.695","0.032","-0.037","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.47954","-0.353","1.704","-3.703","0.006","-0.097","0.995","-0.288","1.706","-3.694","0.031","-0.036","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.49463","-0.353","1.704","-3.703","0.007","-0.097","0.995","-0.289","1.706","-3.694","0.032","-0.035","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.50867","-0.353","1.704","-3.703","0.006","-0.097","0.995","-0.289","1.706","-3.694","0.031","-0.036","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.52242","-0.353","1.704","-3.703","0.006","-0.097","0.995","-0.289","1.706","-3.694","0.031","-0.036","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.53721","-0.353","1.704","-3.703","0.006","-0.096","0.995","-0.289","1.706","-3.694","0.031","-0.036","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.55161","-0.353","1.704","-3.704","0.008","-0.096","0.995","-0.289","1.706","-3.695","0.031","-0.038","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.56546","-0.353","1.704","-3.704","0.008","-0.097","0.995","-0.289","1.706","-3.695","0.031","-0.04","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.58016","-0.353","1.704","-3.705","0.009","-0.097","0.995","-0.289","1.706","-3.696","0.031","-0.042","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.59485","-0.353","1.704","-3.705","0.009","-0.098","0.995","-0.289","1.706","-3.696","0.031","-0.044","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.60877","-0.353","1.704","-3.705","0.01","-0.097","0.995","-0.289","1.706","-3.696","0.032","-0.045","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.62291","-0.353","1.704","-3.706","0.01","-0.097","0.995","-0.289","1.706","-3.696","0.032","-0.045","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.63759","-0.353","1.704","-3.706","0.01","-0.098","0.995","-0.289","1.706","-3.697","0.032","-0.046","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.65257","-0.353","1.704","-3.706","0.011","-0.098","0.995","-0.289","1.706","-3.697","0.033","-0.047","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.66588","-0.353","1.705","-3.706","0.011","-0.101","0.995","-0.289","1.707","-3.697","0.033","-0.049","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.68003","-0.353","1.704","-3.706","0.011","-0.103","0.995","-0.289","1.707","-3.697","0.033","-0.049","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.69511","-0.353","1.704","-3.706","0.01","-0.104","0.994","-0.289","1.706","-3.697","0.034","-0.05","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.70863","-0.353","1.704","-3.706","0.01","-0.106","0.994","-0.289","1.706","-3.697","0.033","-0.051","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.72318","-0.353","1.704","-3.706","0.009","-0.106","0.994","-0.289","1.706","-3.697","0.033","-0.05","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.73714","-0.354","1.704","-3.706","0.008","-0.105","0.994","-0.289","1.706","-3.696","0.031","-0.049","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.75108","-0.354","1.704","-3.705","0.006","-0.103","0.995","-0.289","1.706","-3.696","0.03","-0.045","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.76543","-0.354","1.704","-3.705","0.005","-0.102","0.995","-0.29","1.706","-3.695","0.027","-0.044","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.77983","-0.354","1.704","-3.705","0.003","-0.099","0.995","-0.29","1.706","-3.695","0.027","-0.038","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.79447","-0.354","1.704","-3.704","0.002","-0.097","0.995","-0.29","1.705","-3.694","0.025","-0.037","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.80883","-0.354","1.704","-3.704","0.002","-0.095","0.995","-0.29","1.705","-3.694","0.024","-0.038","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.82262","-0.354","1.704","-3.704","0.001","-0.096","0.995","-0.29","1.705","-3.694","0.023","-0.038","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.83668","-0.354","1.704","-3.704","0.001","-0.097","0.995","-0.29","1.705","-3.694","0.023","-0.039","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.85196","-0.354","1.704","-3.703","0.001","-0.099","0.995","-0.29","1.705","-3.693","0.024","-0.04","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.86576","-0.355","1.704","-3.703","0","-0.1","0.995","-0.29","1.705","-3.693","0.024","-0.041","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.88007","-0.355","1.704","-3.704","0.002","-0.101","0.995","-0.291","1.706","-3.693","0.024","-0.043","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.89496","-0.355","1.704","-3.703","0.001","-0.1","0.995","-0.291","1.706","-3.693","0.023","-0.043","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.9085","-0.355","1.704","-3.704","0.001","-0.101","0.995","-0.291","1.706","-3.693","0.023","-0.044","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.92273","-0.355","1.704","-3.704","0.002","-0.104","0.995","-0.291","1.706","-3.693","0.023","-0.048","0.999","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.9369","-0.355","1.704","-3.704","0.003","-0.106","0.994","-0.291","1.706","-3.693","0.025","-0.049","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.95148","-0.355","1.704","-3.704","0.002","-0.108","0.994","-0.291","1.706","-3.693","0.025","-0.054","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.9651","-0.355","1.704","-3.705","0.002","-0.112","0.994","-0.291","1.706","-3.693","0.025","-0.059","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"52.97932","-0.355","1.704","-3.705","0.001","-0.116","0.993","-0.291","1.706","-3.694","0.024","-0.061","0.998","False","no object","(0, 0, 0)"
"52.99472","-0.355","1.704","-3.705","0","-0.118","0.993","-0.291","1.705","-3.694","0.024","-0.063","0.998","False","no object","(0, 0, 0)"
"53.00823","-0.355","1.704","-3.705","0","-0.12","0.993","-0.291","1.705","-3.694","0.024","-0.065","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.02233","-0.356","1.704","-3.705","-0.001","-0.12","0.993","-0.292","1.705","-3.693","0.023","-0.066","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.03699","-0.356","1.703","-3.705","-0.003","-0.121","0.993","-0.292","1.705","-3.693","0.022","-0.066","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.05172","-0.356","1.703","-3.705","-0.004","-0.121","0.993","-0.292","1.705","-3.693","0.021","-0.064","0.998","False","no object","(0, 0, 0)"
"53.06551","-0.356","1.703","-3.705","-0.005","-0.121","0.993","-0.292","1.705","-3.693","0.02","-0.065","0.998","False","no object","(0, 0, 0)"
"53.07942","-0.356","1.703","-3.705","-0.007","-0.122","0.992","-0.292","1.705","-3.693","0.018","-0.066","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.09392","-0.356","1.703","-3.705","-0.006","-0.124","0.992","-0.293","1.705","-3.693","0.019","-0.07","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.10764","-0.357","1.703","-3.705","-0.006","-0.125","0.992","-0.293","1.705","-3.693","0.016","-0.07","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.12202","-0.357","1.703","-3.706","-0.006","-0.123","0.992","-0.293","1.705","-3.693","0.019","-0.068","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.13626","-0.357","1.703","-3.706","-0.007","-0.122","0.993","-0.293","1.705","-3.693","0.022","-0.067","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.15078","-0.357","1.703","-3.706","-0.003","-0.121","0.993","-0.293","1.705","-3.693","0.026","-0.066","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.16575","-0.357","1.703","-3.706","0.002","-0.118","0.993","-0.293","1.705","-3.693","0.029","-0.067","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.17992","-0.357","1.703","-3.707","0","-0.117","0.993","-0.293","1.705","-3.693","0.027","-0.067","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.19432","-0.357","1.703","-3.707","0","-0.116","0.993","-0.294","1.705","-3.693","0.029","-0.067","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.20792","-0.357","1.703","-3.707","0.002","-0.116","0.993","-0.294","1.705","-3.694","0.03","-0.068","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.22225","-0.357","1.703","-3.708","0.003","-0.115","0.993","-0.294","1.705","-3.694","0.032","-0.067","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.23657","-0.357","1.703","-3.708","0.004","-0.114","0.993","-0.294","1.705","-3.694","0.034","-0.066","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.25061","-0.357","1.703","-3.709","0.005","-0.114","0.993","-0.294","1.705","-3.695","0.036","-0.065","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.26508","-0.357","1.703","-3.709","0.006","-0.114","0.994","-0.294","1.705","-3.695","0.036","-0.063","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.27956","-0.357","1.703","-3.709","0.006","-0.113","0.994","-0.294","1.705","-3.695","0.037","-0.063","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.29425","-0.357","1.703","-3.709","0.007","-0.112","0.994","-0.294","1.705","-3.696","0.038","-0.061","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.30824","-0.357","1.703","-3.709","0.007","-0.112","0.994","-0.294","1.705","-3.696","0.037","-0.061","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.32285","-0.357","1.704","-3.71","0.007","-0.113","0.994","-0.294","1.705","-3.696","0.037","-0.06","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.3373","-0.357","1.704","-3.71","0.007","-0.113","0.994","-0.294","1.705","-3.696","0.036","-0.058","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.35129","-0.357","1.704","-3.71","0.007","-0.113","0.994","-0.294","1.705","-3.696","0.034","-0.056","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.36591","-0.357","1.703","-3.71","0.005","-0.113","0.994","-0.294","1.705","-3.696","0.032","-0.055","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.38025","-0.357","1.703","-3.71","0.004","-0.116","0.993","-0.294","1.705","-3.696","0.031","-0.058","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.39491","-0.357","1.703","-3.71","0.003","-0.119","0.993","-0.294","1.705","-3.696","0.03","-0.06","0.998","False","no object","(0, 0, 0)"
"53.40791","-0.357","1.703","-3.71","0.002","-0.12","0.993","-0.294","1.705","-3.696","0.031","-0.061","0.998","False","no object","(0, 0, 0)"
"53.42294","-0.357","1.703","-3.709","0.002","-0.12","0.993","-0.294","1.705","-3.696","0.031","-0.063","0.998","False","no object","(0, 0, 0)"
"53.43736","-0.357","1.704","-3.709","0.002","-0.119","0.993","-0.294","1.705","-3.696","0.032","-0.062","0.998","False","no object","(0, 0, 0)"
"53.45149","-0.357","1.704","-3.709","0.003","-0.119","0.993","-0.294","1.705","-3.696","0.032","-0.061","0.998","False","no object","(0, 0, 0)"
"53.46561","-0.357","1.704","-3.709","0.003","-0.118","0.993","-0.294","1.705","-3.696","0.031","-0.062","0.998","False","no object","(0, 0, 0)"
"53.47957","-0.357","1.704","-3.709","0.004","-0.118","0.993","-0.294","1.705","-3.696","0.033","-0.062","0.998","False","no object","(0, 0, 0)"
"53.49499","-0.358","1.704","-3.709","0.005","-0.118","0.993","-0.294","1.705","-3.695","0.033","-0.063","0.997","False","no object","(0, 0, 0)"
"53.50823","-0.358","1.704","-3.708","0.005","-0.118","0.993","-0.294","1.705","-3.695","0.034","-0.064","0.997","False","no object","(0, 0, 0)"
"53.52254","-0.358","1.704","-3.708","0.007","-0.117","0.993","-0.294","1.705","-3.695","0.034","-0.064","0.997","False","no object","(0, 0, 0)"
"53.53693","-0.358","1.704","-3.708","0.008","-0.117","0.993","-0.294","1.705","-3.695","0.034","-0.064","0.997","False","no object","(0, 0, 0)"
"53.55156","-0.357","1.704","-3.708","0.009","-0.118","0.993","-0.294","1.706","-3.695","0.034","-0.064","0.997","False","no object","(0, 0, 0)"
"53.56577","-0.357","1.704","-3.708","0.01","-0.118","0.993","-0.294","1.706","-3.695","0.035","-0.064","0.997","False","no object","(0, 0, 0)"
"53.57987","-0.357","1.704","-3.708","0.012","-0.118","0.993","-0.294","1.706","-3.695","0.037","-0.064","0.997","False","no object","(0, 0, 0)"
"53.59416","-0.357","1.704","-3.708","0.011","-0.12","0.993","-0.294","1.706","-3.695","0.037","-0.064","0.997","False","no object","(0, 0, 0)"
"53.60845","-0.357","1.704","-3.708","0.009","-0.122","0.993","-0.294","1.706","-3.695","0.035","-0.066","0.997","False","no object","(0, 0, 0)"
"53.62233","-0.357","1.704","-3.708","0.009","-0.123","0.992","-0.293","1.706","-3.696","0.035","-0.065","0.997","False","no object","(0, 0, 0)"
"53.63682","-0.357","1.704","-3.708","0.005","-0.127","0.992","-0.293","1.706","-3.696","0.032","-0.068","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.65065","-0.357","1.704","-3.708","-0.02","-0.128","0.992","-0.293","1.706","-3.696","0.009","-0.072","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.66471","-0.357","1.704","-3.708","-0.022","-0.126","0.992","-0.293","1.706","-3.696","0.001","-0.071","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.67999","-0.357","1.704","-3.707","-0.022","-0.121","0.992","-0.293","1.706","-3.695","0.003","-0.069","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.69389","-0.357","1.704","-3.707","-0.021","-0.12","0.993","-0.293","1.706","-3.695","0.005","-0.068","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"53.70839","-0.357","1.704","-3.706","-0.02","-0.112","0.994","-0.293","1.706","-3.695","0.004","-0.062","0.998","False","no object","(0, 0, 0)"
"53.72228","-0.357","1.704","-3.706","-0.023","-0.11","0.994","-0.293","1.706","-3.694","0.002","-0.057","0.998","False","no object","(0, 0, 0)"
"53.73646","-0.357","1.704","-3.706","-0.024","-0.11","0.994","-0.293","1.706","-3.694","0","-0.059","0.998","False","no object","(0, 0, 0)"
"53.75088","-0.357","1.704","-3.705","-0.025","-0.11","0.994","-0.293","1.705","-3.694","-0.001","-0.058","0.998","False","no object","(0, 0, 0)"
"53.76574","-0.357","1.704","-3.705","-0.026","-0.112","0.993","-0.293","1.705","-3.693","-0.001","-0.059","0.998","False","no object","(0, 0, 0)"
"53.78023","-0.356","1.704","-3.705","-0.025","-0.115","0.993","-0.292","1.705","-3.693","0","-0.06","0.998","False","no object","(0, 0, 0)"
"53.79409","-0.356","1.704","-3.704","-0.024","-0.117","0.993","-0.292","1.705","-3.693","0.001","-0.06","0.998","False","no object","(0, 0, 0)"
"53.808","-0.356","1.704","-3.704","-0.023","-0.118","0.993","-0.292","1.705","-3.693","0.002","-0.06","0.998","False","no object","(0, 0, 0)"
"53.82282","-0.356","1.704","-3.704","-0.023","-0.119","0.993","-0.292","1.706","-3.693","0.004","-0.06","0.998","False","no object","(0, 0, 0)"
"53.83734","-0.356","1.704","-3.704","-0.02","-0.118","0.993","-0.292","1.706","-3.693","0.005","-0.06","0.998","False","no object","(0, 0, 0)"
"53.85127","-0.356","1.704","-3.704","-0.019","-0.118","0.993","-0.292","1.706","-3.694","0.006","-0.059","0.998","False","no object","(0, 0, 0)"
"53.86563","-0.355","1.704","-3.705","-0.02","-0.119","0.993","-0.291","1.706","-3.694","0.005","-0.059","0.998","False","no object","(0, 0, 0)"
"53.87985","-0.355","1.704","-3.705","-0.021","-0.118","0.993","-0.291","1.706","-3.694","0.004","-0.058","0.998","False","no object","(0, 0, 0)"
"53.89516","-0.355","1.704","-3.705","-0.022","-0.118","0.993","-0.291","1.706","-3.694","0.004","-0.058","0.998","False","no object","(0, 0, 0)"
"53.90821","-0.355","1.704","-3.704","-0.022","-0.117","0.993","-0.291","1.706","-3.694","0.003","-0.059","0.998","False","no object","(0, 0, 0)"
"53.92205","-0.355","1.704","-3.704","-0.022","-0.117","0.993","-0.29","1.706","-3.694","0.003","-0.059","0.998","False","no object","(0, 0, 0)"
"53.93676","-0.354","1.704","-3.704","-0.022","-0.117","0.993","-0.29","1.706","-3.694","0.003","-0.06","0.998","False","no object","(0, 0, 0)"
"53.95056","-0.354","1.704","-3.704","-0.023","-0.117","0.993","-0.29","1.705","-3.694","0.002","-0.06","0.998","False","no object","(0, 0, 0)"
"53.96499","-0.354","1.704","-3.704","-0.025","-0.118","0.993","-0.29","1.705","-3.694","0.001","-0.061","0.998","False","no object","(0, 0, 0)"
"53.97955","-0.354","1.704","-3.704","-0.025","-0.12","0.993","-0.29","1.705","-3.694","0","-0.062","0.998","False","no object","(0, 0, 0)"
"53.99448","-0.354","1.703","-3.704","-0.027","-0.121","0.992","-0.29","1.705","-3.694","-0.003","-0.064","0.998","True","Purple Cube","(-0.44, 1.137, 3.602)"
"54.00854","-0.354","1.703","-3.704","-0.03","-0.124","0.992","-0.29","1.705","-3.694","-0.006","-0.066","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.02244","-0.353","1.703","-3.704","-0.032","-0.127","0.991","-0.289","1.705","-3.694","-0.007","-0.069","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.03707","-0.353","1.703","-3.704","-0.033","-0.129","0.991","-0.289","1.705","-3.694","-0.009","-0.071","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.05131","-0.353","1.704","-3.705","-0.034","-0.13","0.991","-0.289","1.705","-3.694","-0.009","-0.071","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.06654","-0.353","1.704","-3.704","-0.035","-0.128","0.991","-0.289","1.705","-3.694","-0.009","-0.07","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.0793","-0.353","1.703","-3.704","-0.035","-0.128","0.991","-0.289","1.705","-3.694","-0.01","-0.069","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.0941","-0.353","1.703","-3.704","-0.036","-0.128","0.991","-0.289","1.705","-3.694","-0.01","-0.069","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.10789","-0.353","1.703","-3.704","-0.035","-0.128","0.991","-0.289","1.705","-3.694","-0.009","-0.07","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.12201","-0.353","1.703","-3.704","-0.034","-0.127","0.991","-0.289","1.705","-3.694","-0.008","-0.071","0.997","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.13673","-0.353","1.703","-3.704","-0.033","-0.125","0.992","-0.288","1.705","-3.694","-0.006","-0.069","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.15092","-0.353","1.703","-3.704","-0.03","-0.121","0.992","-0.289","1.705","-3.693","-0.005","-0.066","0.998","True","Red Cube","(-0.226, 1.137, 2.57)"
"54.16505","-0.353","1.703","-3.704","-0.029","-0.116","0.993","-0.288","1.705","-3.693","-0.004","-0.063","0.998","True","Purple Cube","(-0.44, 1.137, 3.602)"
"54.18033","-0.352","1.703","-3.704","-0.029","-0.115","0.993","-0.288","1.705","-3.694","-0.005","-0.06","0.998","True","Purple Cube","(-0.44, 1.137, 3.602)"
"54.19453","-0.352","1.703","-3.704","-0.03","-0.115","0.993","-0.288","1.705","-3.694","-0.006","-0.059","0.998","True","Purple Cube","(-0.44, 1.137, 3.602)"
"54.20782","-0.352","1.703","-3.704","-0.032","-0.115","0.993","-0.288","1.705","-3.693","-0.008","-0.058","0.998","False","no object","(0, 0, 0)"
"54.22208","-0.352","1.703","-3.704","-0.034","-0.115","0.993","-0.288","1.705","-3.693","-0.011","-0.057","0.998","False","no object","(0, 0, 0)"
"54.23648","-0.353","1.703","-3.704","-0.038","-0.115","0.993","-0.289","1.705","-3.693","-0.014","-0.056","0.998","True","Yellow Sphere","(-0.688, 1.133, 2.024)"
"54.2509","-0.352","1.703","-3.704","-0.041","-0.116","0.992","-0.288","1.705","-3.692","-0.017","-0.056","0.998","True","Yellow Sphere","(-0.688, 1.133, 2.024)"
"54.26505","-0.353","1.703","-3.704","-0.044","-0.117","0.992","-0.289","1.705","-3.692","-0.02","-0.055","0.998","True","Yellow Sphere","(-0.688, 1.133, 2.024)"
"54.27966","-0.353","1.703","-3.704","-0.047","-0.12","0.992","-0.289","1.705","-3.691","-0.023","-0.054","0.998","True","Yellow Sphere","(-0.688, 1.133, 2.024)"
"54.29416","-0.353","1.703","-3.704","-0.048","-0.123","0.991","-0.289","1.705","-3.691","-0.026","-0.054","0.998","True","Yellow Sphere","(-0.688, 1.133, 2.024)"
"54.30785","-0.353","1.703","-3.704","-0.048","-0.125","0.991","-0.29","1.705","-3.691","-0.027","-0.051","0.998","True","Yellow Sphere","(-0.688, 1.133, 2.024)"
"54.32207","-0.354","1.703","-3.704","-0.048","-0.124","0.991","-0.29","1.705","-3.691","-0.023","-0.054","0.998","True","Yellow Sphere","(-0.688, 1.133, 2.024)"
"54.33635","-0.354","1.703","-3.705","-0.052","-0.127","0.991","-0.291","1.705","-3.69","-0.028","-0.055","0.998","False","no object","(0, 0, 0)"
"54.35131","-0.354","1.703","-3.705","-0.049","-0.129","0.99","-0.291","1.704","-3.69","-0.023","-0.067","0.998","True","Purple Cube","(-0.44, 1.137, 3.602)"
"54.36473","-0.355","1.703","-3.705","-0.049","-0.135","0.99","-0.292","1.704","-3.689","-0.027","-0.068","0.997","True","Purple Cube","(-0.44, 1.137, 3.602)"
"54.37975","-0.355","1.703","-3.705","-0.071","-0.139","0.988","-0.292","1.704","-3.689","-0.036","-0.068","0.997","True","Purple Cube","(-0.44, 1.137, 3.602)"
"54.39471","-0.355","1.703","-3.706","-0.079","-0.14","0.987","-0.292","1.704","-3.689","-0.044","-0.069","0.997","False","no object","(0, 0, 0)"
"54.40863","-0.355","1.704","-3.707","-0.075","-0.14","0.987","-0.293","1.704","-3.69","-0.051","-0.071","0.996","False","no object","(0, 0, 0)"
"54.42296","-0.356","1.704","-3.707","-0.077","-0.142","0.987","-0.294","1.704","-3.69","-0.057","-0.072","0.996","False","no object","(0, 0, 0)"
