frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"11.44645","-0.161","1.704","-3.506","-0.248","-0.157","0.956","-0.101","1.705","-3.48","-0.275","-0.149","0.95","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.46012","-0.161","1.704","-3.506","-0.25","-0.158","0.955","-0.101","1.705","-3.48","-0.275","-0.151","0.949","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.47441","-0.161","1.704","-3.506","-0.251","-0.158","0.955","-0.101","1.705","-3.48","-0.275","-0.151","0.95","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.48851","-0.161","1.704","-3.505","-0.25","-0.155","0.956","-0.101","1.705","-3.48","-0.273","-0.15","0.95","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.50317","-0.161","1.704","-3.505","-0.251","-0.154","0.956","-0.102","1.705","-3.48","-0.274","-0.147","0.95","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.51797","-0.161","1.704","-3.504","-0.25","-0.155","0.956","-0.101","1.705","-3.479","-0.272","-0.148","0.951","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.53371","-0.161","1.704","-3.504","-0.254","-0.153","0.955","-0.101","1.705","-3.479","-0.276","-0.145","0.95","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.54584","-0.161","1.704","-3.504","-0.256","-0.153","0.954","-0.101","1.705","-3.478","-0.277","-0.143","0.95","False","no object","(0, 0, 0)","1"
"11.56051","-0.161","1.704","-3.503","-0.257","-0.152","0.954","-0.101","1.705","-3.478","-0.276","-0.142","0.951","False","no object","(0, 0, 0)","1"
"11.57476","-0.16","1.704","-3.503","-0.257","-0.152","0.954","-0.1","1.705","-3.478","-0.275","-0.142","0.951","False","no object","(0, 0, 0)","1"
"11.58868","-0.16","1.704","-3.503","-0.256","-0.151","0.955","-0.1","1.705","-3.478","-0.274","-0.142","0.951","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.60316","-0.159","1.704","-3.502","-0.254","-0.151","0.955","-0.099","1.705","-3.477","-0.273","-0.143","0.951","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.61766","-0.159","1.704","-3.502","-0.252","-0.149","0.956","-0.099","1.705","-3.477","-0.271","-0.143","0.952","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.63225","-0.159","1.704","-3.501","-0.253","-0.15","0.956","-0.099","1.705","-3.477","-0.272","-0.144","0.952","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.64611","-0.159","1.704","-3.501","-0.251","-0.151","0.956","-0.098","1.705","-3.477","-0.269","-0.143","0.952","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.65978","-0.159","1.704","-3.501","-0.252","-0.152","0.956","-0.098","1.705","-3.477","-0.271","-0.144","0.952","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.67464","-0.158","1.704","-3.5","-0.251","-0.154","0.956","-0.098","1.705","-3.477","-0.272","-0.146","0.951","True","Red Cube","(-0.75, 1.137, -0.6)","1"
"11.68895","-0.158","1.704","-3.5","-0.255","-0.154","0.955","-0.097","1.705","-3.477","-0.273","-0.149","0.95","True","Red Cube","(-0.75, 1.137, -0.6)","1"
