frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"9.806299","-0.064","1.508","-3.803","-0.147","-0.012","0.989","0","1.515","-3.793","-0.147","-0.012","0.989","False","no object","(0, 0, 0)","1"
"9.821228","-0.063","1.508","-3.803","-0.147","-0.012","0.989","0","1.516","-3.793","-0.147","-0.012","0.989","False","no object","(0, 0, 0)","1"
"9.832037","-0.063","1.508","-3.803","-0.147","-0.012","0.989","0","1.515","-3.793","-0.147","-0.012","0.989","False","no object","(0, 0, 0)","1"
"9.847388","-0.063","1.508","-3.802","-0.147","-0.013","0.989","0","1.515","-3.793","-0.147","-0.013","0.989","False","no object","(0, 0, 0)","1"
"9.862868","-0.063","1.508","-3.802","-0.147","-0.013","0.989","0","1.515","-3.793","-0.147","-0.013","0.989","False","no object","(0, 0, 0)","1"
"9.875148","-0.063","1.508","-3.802","-0.148","-0.014","0.989","0","1.515","-3.793","-0.148","-0.014","0.989","False","no object","(0, 0, 0)","1"
"9.889591","-0.063","1.508","-3.802","-0.148","-0.014","0.989","0","1.515","-3.793","-0.148","-0.014","0.989","False","no object","(0, 0, 0)","1"
"9.904639","-0.063","1.508","-3.802","-0.149","-0.014","0.989","0.001","1.515","-3.793","-0.149","-0.014","0.989","False","no object","(0, 0, 0)","1"
"9.91792","-0.063","1.508","-3.803","-0.149","-0.013","0.989","0.001","1.515","-3.793","-0.149","-0.013","0.989","False","no object","(0, 0, 0)","1"
"9.932476","-0.063","1.508","-3.803","-0.15","-0.013","0.989","0.001","1.515","-3.793","-0.15","-0.013","0.989","False","no object","(0, 0, 0)","1"
"9.946861","-0.063","1.508","-3.803","-0.151","-0.013","0.989","0.001","1.515","-3.793","-0.151","-0.013","0.989","False","no object","(0, 0, 0)","1"
"9.961091","-0.064","1.508","-3.803","-0.152","-0.013","0.988","0","1.515","-3.793","-0.152","-0.013","0.988","False","no object","(0, 0, 0)","1"
"9.974599","-0.064","1.508","-3.803","-0.153","-0.012","0.988","0","1.515","-3.793","-0.153","-0.012","0.988","False","no object","(0, 0, 0)","1"
"9.992318","-0.064","1.508","-3.803","-0.153","-0.012","0.988","0","1.515","-3.793","-0.153","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.0036","-0.064","1.508","-3.803","-0.153","-0.012","0.988","0","1.515","-3.793","-0.153","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.01769","-0.064","1.508","-3.803","-0.152","-0.012","0.988","0","1.516","-3.793","-0.152","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.0317","-0.064","1.508","-3.803","-0.151","-0.012","0.988","0","1.515","-3.793","-0.151","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.047","-0.064","1.508","-3.803","-0.149","-0.013","0.989","0","1.515","-3.793","-0.149","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.06152","-0.064","1.508","-3.802","-0.148","-0.014","0.989","0","1.515","-3.793","-0.148","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.07689","-0.064","1.508","-3.802","-0.146","-0.015","0.989","0","1.515","-3.793","-0.146","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.08947","-0.064","1.508","-3.802","-0.145","-0.016","0.989","0","1.515","-3.792","-0.145","-0.016","0.989","False","no object","(0, 0, 0)","1"
"10.1043","-0.064","1.508","-3.802","-0.144","-0.017","0.989","0","1.515","-3.792","-0.144","-0.017","0.989","False","no object","(0, 0, 0)","1"
"10.11841","-0.064","1.508","-3.802","-0.144","-0.017","0.989","0","1.515","-3.792","-0.144","-0.017","0.989","False","no object","(0, 0, 0)","1"
"10.13213","-0.064","1.508","-3.802","-0.145","-0.016","0.989","0","1.515","-3.792","-0.145","-0.016","0.989","False","no object","(0, 0, 0)","1"
"10.14737","-0.064","1.508","-3.802","-0.145","-0.016","0.989","0","1.515","-3.793","-0.145","-0.016","0.989","False","no object","(0, 0, 0)","1"
"10.16076","-0.064","1.508","-3.802","-0.146","-0.015","0.989","0","1.515","-3.793","-0.146","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.17548","-0.064","1.508","-3.802","-0.146","-0.015","0.989","0","1.515","-3.793","-0.146","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.18936","-0.064","1.508","-3.802","-0.147","-0.015","0.989","0","1.515","-3.793","-0.147","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.20433","-0.064","1.508","-3.802","-0.148","-0.014","0.989","0","1.515","-3.793","-0.148","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.21822","-0.064","1.508","-3.802","-0.148","-0.014","0.989","0","1.515","-3.793","-0.148","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.23284","-0.064","1.508","-3.803","-0.149","-0.013","0.989","0","1.515","-3.793","-0.149","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.24695","-0.064","1.508","-3.803","-0.149","-0.013","0.989","0","1.515","-3.793","-0.149","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.26188","-0.064","1.508","-3.803","-0.149","-0.013","0.989","0","1.515","-3.793","-0.149","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.27751","-0.064","1.508","-3.803","-0.149","-0.013","0.989","0","1.515","-3.793","-0.149","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.28958","-0.064","1.508","-3.803","-0.149","-0.013","0.989","-0.001","1.515","-3.793","-0.149","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.30357","-0.064","1.508","-3.802","-0.149","-0.014","0.989","-0.001","1.515","-3.793","-0.149","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.31826","-0.065","1.508","-3.802","-0.148","-0.015","0.989","-0.001","1.515","-3.793","-0.148","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.33238","-0.065","1.507","-3.802","-0.148","-0.016","0.989","-0.001","1.515","-3.793","-0.148","-0.016","0.989","False","no object","(0, 0, 0)","1"
"10.34718","-0.065","1.507","-3.802","-0.148","-0.017","0.989","-0.001","1.515","-3.792","-0.148","-0.017","0.989","False","no object","(0, 0, 0)","1"
"10.36153","-0.065","1.507","-3.802","-0.148","-0.017","0.989","-0.001","1.515","-3.792","-0.148","-0.017","0.989","False","no object","(0, 0, 0)","1"
"10.37472","-0.065","1.507","-3.802","-0.148","-0.016","0.989","-0.001","1.515","-3.793","-0.148","-0.016","0.989","False","no object","(0, 0, 0)","1"
"10.38898","-0.065","1.508","-3.802","-0.148","-0.015","0.989","-0.001","1.515","-3.793","-0.148","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.40316","-0.064","1.508","-3.802","-0.148","-0.014","0.989","-0.001","1.515","-3.793","-0.148","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.41793","-0.064","1.508","-3.803","-0.148","-0.013","0.989","-0.001","1.515","-3.793","-0.148","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.43175","-0.064","1.508","-3.803","-0.148","-0.013","0.989","-0.001","1.515","-3.793","-0.148","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.44729","-0.064","1.508","-3.803","-0.148","-0.013","0.989","-0.001","1.515","-3.793","-0.148","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.46157","-0.064","1.508","-3.803","-0.148","-0.013","0.989","0","1.515","-3.793","-0.148","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.47517","-0.064","1.508","-3.803","-0.148","-0.014","0.989","0","1.515","-3.793","-0.148","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.4917","-0.064","1.508","-3.802","-0.148","-0.014","0.989","0","1.515","-3.793","-0.148","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.50414","-0.064","1.508","-3.802","-0.148","-0.015","0.989","0","1.515","-3.793","-0.148","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.51805","-0.064","1.508","-3.802","-0.148","-0.016","0.989","0","1.515","-3.792","-0.148","-0.016","0.989","False","no object","(0, 0, 0)","1"
"10.53249","-0.064","1.508","-3.802","-0.148","-0.017","0.989","0","1.515","-3.792","-0.148","-0.017","0.989","False","no object","(0, 0, 0)","1"
"10.54694","-0.064","1.508","-3.802","-0.148","-0.017","0.989","0","1.515","-3.792","-0.148","-0.017","0.989","False","no object","(0, 0, 0)","1"
"10.56154","-0.064","1.507","-3.802","-0.148","-0.018","0.989","0","1.515","-3.792","-0.148","-0.018","0.989","False","no object","(0, 0, 0)","1"
"10.57543","-0.064","1.507","-3.802","-0.148","-0.018","0.989","0","1.515","-3.792","-0.148","-0.018","0.989","False","no object","(0, 0, 0)","1"
"10.59009","-0.064","1.507","-3.802","-0.148","-0.018","0.989","0","1.515","-3.792","-0.148","-0.018","0.989","False","no object","(0, 0, 0)","1"
"10.60418","-0.064","1.507","-3.802","-0.149","-0.018","0.989","-0.001","1.515","-3.792","-0.149","-0.018","0.989","False","no object","(0, 0, 0)","1"
"10.61827","-0.064","1.507","-3.802","-0.149","-0.018","0.989","-0.001","1.515","-3.792","-0.149","-0.018","0.989","False","no object","(0, 0, 0)","1"
"10.63288","-0.064","1.507","-3.802","-0.149","-0.018","0.989","-0.001","1.515","-3.792","-0.149","-0.018","0.989","False","no object","(0, 0, 0)","1"
"10.64776","-0.064","1.507","-3.802","-0.149","-0.018","0.989","-0.001","1.515","-3.792","-0.149","-0.018","0.989","False","no object","(0, 0, 0)","1"
"10.66152","-0.064","1.508","-3.802","-0.149","-0.017","0.989","-0.001","1.515","-3.792","-0.149","-0.017","0.989","False","no object","(0, 0, 0)","1"
"10.67494","-0.064","1.508","-3.802","-0.149","-0.016","0.989","-0.001","1.515","-3.793","-0.149","-0.016","0.989","False","no object","(0, 0, 0)","1"
"10.68952","-0.064","1.508","-3.802","-0.15","-0.015","0.989","-0.001","1.515","-3.793","-0.15","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.70571","-0.064","1.508","-3.803","-0.15","-0.014","0.989","0","1.515","-3.793","-0.15","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.71807","-0.064","1.508","-3.803","-0.151","-0.013","0.988","0","1.515","-3.793","-0.151","-0.013","0.988","False","no object","(0, 0, 0)","1"
"10.73254","-0.064","1.508","-3.803","-0.152","-0.013","0.988","-0.001","1.515","-3.793","-0.152","-0.013","0.988","False","no object","(0, 0, 0)","1"
"10.74774","-0.064","1.508","-3.803","-0.152","-0.012","0.988","-0.001","1.516","-3.793","-0.152","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.76133","-0.064","1.508","-3.803","-0.152","-0.012","0.988","-0.001","1.516","-3.793","-0.152","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.77522","-0.064","1.508","-3.803","-0.152","-0.012","0.988","-0.001","1.516","-3.793","-0.152","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.78953","-0.065","1.508","-3.803","-0.151","-0.012","0.988","-0.001","1.516","-3.793","-0.151","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.80295","-0.065","1.508","-3.803","-0.151","-0.012","0.988","-0.001","1.516","-3.793","-0.151","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.8177","-0.065","1.508","-3.803","-0.151","-0.012","0.988","-0.001","1.516","-3.793","-0.151","-0.012","0.988","False","no object","(0, 0, 0)","1"
"10.83188","-0.065","1.508","-3.803","-0.151","-0.012","0.989","-0.001","1.516","-3.793","-0.151","-0.012","0.989","False","no object","(0, 0, 0)","1"
"10.8473","-0.065","1.508","-3.803","-0.151","-0.012","0.989","-0.001","1.516","-3.793","-0.151","-0.012","0.989","False","no object","(0, 0, 0)","1"
"10.86146","-0.065","1.508","-3.803","-0.151","-0.013","0.988","-0.001","1.516","-3.793","-0.151","-0.013","0.988","False","no object","(0, 0, 0)","1"
"10.8758","-0.065","1.508","-3.803","-0.151","-0.013","0.988","-0.001","1.515","-3.793","-0.151","-0.013","0.988","False","no object","(0, 0, 0)","1"
"10.88888","-0.065","1.508","-3.803","-0.151","-0.013","0.988","-0.001","1.515","-3.793","-0.151","-0.013","0.988","False","no object","(0, 0, 0)","1"
"10.90418","-0.065","1.508","-3.803","-0.15","-0.013","0.989","-0.001","1.515","-3.793","-0.15","-0.013","0.989","False","no object","(0, 0, 0)","1"
"10.92012","-0.065","1.508","-3.803","-0.15","-0.014","0.989","-0.001","1.515","-3.793","-0.15","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.93218","-0.065","1.508","-3.803","-0.149","-0.014","0.989","-0.001","1.515","-3.793","-0.149","-0.014","0.989","False","no object","(0, 0, 0)","1"
"10.94805","-0.065","1.508","-3.802","-0.148","-0.015","0.989","-0.001","1.515","-3.793","-0.148","-0.015","0.989","False","no object","(0, 0, 0)","1"
"10.96105","-0.065","1.507","-3.802","-0.147","-0.016","0.989","-0.001","1.515","-3.793","-0.147","-0.016","0.989","False","no object","(0, 0, 0)","1"
"10.97488","-0.065","1.507","-3.802","-0.146","-0.017","0.989","-0.001","1.515","-3.792","-0.146","-0.017","0.989","False","no object","(0, 0, 0)","1"
"10.98891","-0.065","1.507","-3.802","-0.146","-0.018","0.989","-0.001","1.515","-3.792","-0.146","-0.018","0.989","False","no object","(0, 0, 0)","1"
"11.00346","-0.065","1.507","-3.802","-0.146","-0.018","0.989","-0.001","1.515","-3.792","-0.146","-0.018","0.989","False","no object","(0, 0, 0)","1"
"11.01808","-0.065","1.507","-3.802","-0.146","-0.018","0.989","-0.001","1.515","-3.792","-0.146","-0.018","0.989","False","no object","(0, 0, 0)","1"
"11.03233","-0.065","1.507","-3.802","-0.146","-0.018","0.989","-0.001","1.515","-3.792","-0.146","-0.018","0.989","False","no object","(0, 0, 0)","1"
"11.04675","-0.065","1.507","-3.802","-0.146","-0.018","0.989","-0.001","1.515","-3.792","-0.146","-0.018","0.989","False","no object","(0, 0, 0)","1"
"11.06208","-0.065","1.507","-3.802","-0.146","-0.017","0.989","-0.001","1.515","-3.792","-0.146","-0.017","0.989","False","no object","(0, 0, 0)","1"
"11.07484","-0.065","1.507","-3.802","-0.146","-0.017","0.989","-0.001","1.515","-3.792","-0.146","-0.017","0.989","False","no object","(0, 0, 0)","1"
"11.08922","-0.065","1.507","-3.802","-0.146","-0.018","0.989","-0.001","1.515","-3.792","-0.146","-0.018","0.989","False","no object","(0, 0, 0)","1"
"11.10384","-0.065","1.507","-3.802","-0.146","-0.018","0.989","-0.001","1.515","-3.792","-0.146","-0.018","0.989","False","no object","(0, 0, 0)","1"
"11.11754","-0.065","1.507","-3.802","-0.147","-0.017","0.989","-0.001","1.515","-3.792","-0.147","-0.017","0.989","False","no object","(0, 0, 0)","1"
"11.13427","-0.065","1.507","-3.802","-0.148","-0.016","0.989","-0.001","1.515","-3.793","-0.148","-0.016","0.989","False","no object","(0, 0, 0)","1"
"11.14773","-0.065","1.508","-3.802","-0.149","-0.015","0.989","-0.001","1.515","-3.793","-0.149","-0.015","0.989","False","no object","(0, 0, 0)","1"
"11.16198","-0.065","1.508","-3.803","-0.15","-0.014","0.989","-0.001","1.515","-3.793","-0.15","-0.014","0.989","False","no object","(0, 0, 0)","1"
"11.17537","-0.065","1.508","-3.803","-0.151","-0.013","0.988","-0.001","1.515","-3.793","-0.151","-0.013","0.988","False","no object","(0, 0, 0)","1"
"11.18967","-0.065","1.508","-3.803","-0.151","-0.012","0.988","-0.001","1.516","-3.793","-0.151","-0.012","0.988","False","no object","(0, 0, 0)","1"
"11.2043","-0.064","1.508","-3.803","-0.152","-0.013","0.988","-0.001","1.515","-3.793","-0.152","-0.013","0.988","False","no object","(0, 0, 0)","1"
"11.21832","-0.064","1.508","-3.803","-0.152","-0.013","0.988","-0.001","1.515","-3.793","-0.152","-0.013","0.988","False","no object","(0, 0, 0)","1"
"11.23292","-0.064","1.508","-3.803","-0.151","-0.015","0.988","0","1.515","-3.793","-0.151","-0.015","0.988","False","no object","(0, 0, 0)","1"
"11.2474","-0.064","1.508","-3.802","-0.151","-0.016","0.988","0","1.515","-3.792","-0.151","-0.016","0.988","False","no object","(0, 0, 0)","1"
"11.26173","-0.064","1.508","-3.802","-0.15","-0.018","0.989","0","1.515","-3.792","-0.15","-0.018","0.989","False","no object","(0, 0, 0)","1"
"11.27549","-0.064","1.507","-3.802","-0.15","-0.02","0.989","0","1.515","-3.792","-0.15","-0.02","0.989","False","no object","(0, 0, 0)","1"
"11.28976","-0.064","1.507","-3.801","-0.149","-0.021","0.989","0","1.515","-3.792","-0.149","-0.021","0.989","False","no object","(0, 0, 0)","1"
"11.304","-0.064","1.507","-3.801","-0.149","-0.022","0.989","0","1.514","-3.792","-0.149","-0.022","0.989","False","no object","(0, 0, 0)","1"
"11.31798","-0.064","1.507","-3.801","-0.149","-0.023","0.989","0","1.514","-3.791","-0.149","-0.023","0.989","False","no object","(0, 0, 0)","1"
"11.33416","-0.064","1.507","-3.801","-0.149","-0.023","0.989","0","1.514","-3.791","-0.149","-0.023","0.989","False","no object","(0, 0, 0)","1"
"11.34682","-0.064","1.507","-3.801","-0.149","-0.023","0.989","0","1.514","-3.791","-0.149","-0.023","0.989","False","no object","(0, 0, 0)","1"
"11.36197","-0.064","1.507","-3.801","-0.149","-0.023","0.989","0","1.514","-3.791","-0.149","-0.023","0.989","False","no object","(0, 0, 0)","1"
"11.37569","-0.064","1.507","-3.801","-0.149","-0.022","0.989","-0.001","1.515","-3.792","-0.149","-0.022","0.989","False","no object","(0, 0, 0)","1"
"11.38963","-0.064","1.507","-3.802","-0.149","-0.021","0.989","-0.001","1.515","-3.792","-0.149","-0.021","0.989","False","no object","(0, 0, 0)","1"
"11.40391","-0.064","1.507","-3.802","-0.15","-0.02","0.989","-0.001","1.515","-3.792","-0.15","-0.02","0.989","False","no object","(0, 0, 0)","1"
"11.41829","-0.064","1.507","-3.802","-0.15","-0.018","0.988","-0.001","1.515","-3.792","-0.15","-0.018","0.988","False","no object","(0, 0, 0)","1"
"11.43239","-0.065","1.508","-3.802","-0.151","-0.016","0.988","-0.001","1.515","-3.792","-0.151","-0.016","0.988","False","no object","(0, 0, 0)","1"
"11.44722","-0.065","1.508","-3.803","-0.151","-0.014","0.988","-0.001","1.515","-3.793","-0.151","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.46229","-0.065","1.508","-3.803","-0.152","-0.012","0.988","-0.001","1.516","-3.793","-0.152","-0.012","0.988","False","no object","(0, 0, 0)","1"
"11.47561","-0.064","1.508","-3.803","-0.152","-0.011","0.988","-0.001","1.516","-3.793","-0.152","-0.011","0.988","False","no object","(0, 0, 0)","1"
"11.48994","-0.064","1.508","-3.803","-0.153","-0.01","0.988","-0.001","1.516","-3.793","-0.153","-0.01","0.988","False","no object","(0, 0, 0)","1"
"11.50383","-0.064","1.508","-3.803","-0.153","-0.009","0.988","-0.001","1.516","-3.793","-0.153","-0.009","0.988","False","no object","(0, 0, 0)","1"
"11.51804","-0.064","1.508","-3.803","-0.154","-0.009","0.988","-0.001","1.516","-3.793","-0.154","-0.009","0.988","False","no object","(0, 0, 0)","1"
"11.53456","-0.064","1.508","-3.803","-0.154","-0.01","0.988","-0.001","1.516","-3.793","-0.154","-0.01","0.988","False","no object","(0, 0, 0)","1"
"11.54773","-0.064","1.508","-3.803","-0.155","-0.01","0.988","-0.001","1.516","-3.793","-0.155","-0.01","0.988","False","no object","(0, 0, 0)","1"
"11.56221","-0.064","1.508","-3.803","-0.156","-0.011","0.988","-0.001","1.516","-3.793","-0.156","-0.011","0.988","False","no object","(0, 0, 0)","1"
"11.5757","-0.064","1.508","-3.803","-0.156","-0.012","0.988","-0.001","1.516","-3.793","-0.156","-0.012","0.988","False","no object","(0, 0, 0)","1"
"11.58956","-0.064","1.508","-3.803","-0.157","-0.012","0.988","-0.001","1.515","-3.793","-0.157","-0.012","0.988","False","no object","(0, 0, 0)","1"
"11.60399","-0.065","1.508","-3.803","-0.158","-0.013","0.987","-0.001","1.515","-3.793","-0.158","-0.013","0.987","False","no object","(0, 0, 0)","1"
"11.618","-0.065","1.508","-3.803","-0.158","-0.013","0.987","-0.001","1.515","-3.793","-0.158","-0.013","0.987","False","no object","(0, 0, 0)","1"
"11.63223","-0.065","1.508","-3.803","-0.158","-0.012","0.987","-0.001","1.515","-3.793","-0.158","-0.012","0.987","False","no object","(0, 0, 0)","1"
"11.6471","-0.065","1.508","-3.803","-0.158","-0.012","0.987","-0.001","1.516","-3.793","-0.158","-0.012","0.987","False","no object","(0, 0, 0)","1"
"11.66148","-0.065","1.508","-3.804","-0.159","-0.011","0.987","-0.001","1.516","-3.793","-0.159","-0.011","0.987","False","no object","(0, 0, 0)","1"
"11.67532","-0.065","1.508","-3.804","-0.158","-0.01","0.987","-0.001","1.516","-3.793","-0.158","-0.01","0.987","False","no object","(0, 0, 0)","1"
"11.68927","-0.065","1.508","-3.804","-0.158","-0.009","0.987","-0.001","1.516","-3.794","-0.158","-0.009","0.987","False","no object","(0, 0, 0)","1"
"11.70394","-0.065","1.508","-3.804","-0.158","-0.008","0.987","-0.001","1.516","-3.794","-0.158","-0.008","0.987","False","no object","(0, 0, 0)","1"
"11.71755","-0.065","1.509","-3.804","-0.157","-0.007","0.987","-0.001","1.516","-3.794","-0.157","-0.007","0.987","False","no object","(0, 0, 0)","1"
"11.73189","-0.065","1.508","-3.804","-0.157","-0.007","0.988","-0.001","1.516","-3.794","-0.157","-0.007","0.988","False","no object","(0, 0, 0)","1"
"11.7486","-0.065","1.508","-3.804","-0.157","-0.008","0.988","-0.001","1.516","-3.794","-0.157","-0.008","0.988","False","no object","(0, 0, 0)","1"
"11.7608","-0.065","1.508","-3.804","-0.156","-0.008","0.988","-0.001","1.516","-3.794","-0.156","-0.008","0.988","False","no object","(0, 0, 0)","1"
"11.77477","-0.065","1.508","-3.804","-0.155","-0.009","0.988","-0.001","1.516","-3.794","-0.155","-0.009","0.988","False","no object","(0, 0, 0)","1"
"11.78959","-0.065","1.508","-3.803","-0.154","-0.01","0.988","-0.001","1.516","-3.793","-0.154","-0.01","0.988","False","no object","(0, 0, 0)","1"
"11.8042","-0.065","1.508","-3.803","-0.153","-0.011","0.988","-0.001","1.516","-3.793","-0.153","-0.011","0.988","False","no object","(0, 0, 0)","1"
"11.81804","-0.065","1.508","-3.803","-0.153","-0.012","0.988","-0.002","1.516","-3.793","-0.153","-0.012","0.988","False","no object","(0, 0, 0)","1"
"11.83191","-0.065","1.508","-3.803","-0.152","-0.013","0.988","-0.002","1.516","-3.793","-0.152","-0.013","0.988","False","no object","(0, 0, 0)","1"
"11.84686","-0.065","1.508","-3.803","-0.152","-0.014","0.988","-0.002","1.515","-3.793","-0.152","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.86124","-0.066","1.507","-3.803","-0.152","-0.014","0.988","-0.002","1.515","-3.793","-0.152","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.87487","-0.066","1.507","-3.803","-0.152","-0.014","0.988","-0.002","1.515","-3.793","-0.152","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.88959","-0.066","1.507","-3.803","-0.152","-0.014","0.988","-0.002","1.515","-3.793","-0.152","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.9038","-0.066","1.507","-3.803","-0.153","-0.014","0.988","-0.002","1.515","-3.793","-0.153","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.91799","-0.066","1.507","-3.803","-0.153","-0.014","0.988","-0.002","1.515","-3.793","-0.153","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.93294","-0.066","1.507","-3.803","-0.153","-0.014","0.988","-0.002","1.515","-3.793","-0.153","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.94872","-0.066","1.508","-3.803","-0.153","-0.014","0.988","-0.002","1.515","-3.793","-0.153","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.96144","-0.065","1.507","-3.803","-0.153","-0.014","0.988","-0.002","1.515","-3.793","-0.153","-0.014","0.988","False","no object","(0, 0, 0)","1"
"11.97596","-0.065","1.507","-3.803","-0.153","-0.015","0.988","-0.002","1.515","-3.793","-0.153","-0.015","0.988","False","no object","(0, 0, 0)","1"
"11.98972","-0.065","1.507","-3.803","-0.153","-0.015","0.988","-0.002","1.515","-3.793","-0.153","-0.015","0.988","False","no object","(0, 0, 0)","1"
"12.00371","-0.065","1.507","-3.803","-0.153","-0.016","0.988","-0.002","1.515","-3.793","-0.153","-0.016","0.988","False","no object","(0, 0, 0)","1"
"12.01811","-0.065","1.507","-3.803","-0.153","-0.016","0.988","-0.002","1.515","-3.793","-0.153","-0.016","0.988","False","no object","(0, 0, 0)","1"
"12.03188","-0.065","1.507","-3.802","-0.153","-0.017","0.988","-0.002","1.515","-3.792","-0.153","-0.017","0.988","False","no object","(0, 0, 0)","1"
"12.04734","-0.065","1.507","-3.802","-0.152","-0.017","0.988","-0.001","1.515","-3.792","-0.152","-0.017","0.988","False","no object","(0, 0, 0)","1"
"12.06152","-0.065","1.507","-3.802","-0.151","-0.017","0.988","-0.001","1.515","-3.792","-0.151","-0.017","0.988","False","no object","(0, 0, 0)","1"
"12.07595","-0.065","1.507","-3.802","-0.151","-0.018","0.988","-0.001","1.515","-3.792","-0.151","-0.018","0.988","False","no object","(0, 0, 0)","1"
"12.0897","-0.065","1.507","-3.802","-0.15","-0.018","0.988","-0.001","1.515","-3.792","-0.15","-0.018","0.988","False","no object","(0, 0, 0)","1"
"12.10394","-0.065","1.507","-3.802","-0.15","-0.019","0.988","-0.001","1.515","-3.792","-0.15","-0.019","0.988","False","no object","(0, 0, 0)","1"
"12.11837","-0.065","1.507","-3.802","-0.15","-0.019","0.988","-0.001","1.515","-3.792","-0.15","-0.019","0.988","False","no object","(0, 0, 0)","1"
"12.1325","-0.065","1.507","-3.802","-0.15","-0.02","0.988","-0.001","1.515","-3.792","-0.15","-0.02","0.988","False","no object","(0, 0, 0)","1"
"12.14728","-0.065","1.507","-3.802","-0.151","-0.02","0.988","-0.002","1.515","-3.792","-0.151","-0.02","0.988","False","no object","(0, 0, 0)","1"
"12.16336","-0.065","1.507","-3.802","-0.151","-0.02","0.988","-0.002","1.515","-3.792","-0.151","-0.02","0.988","False","no object","(0, 0, 0)","1"
"12.17531","-0.065","1.507","-3.802","-0.151","-0.019","0.988","-0.002","1.515","-3.792","-0.151","-0.019","0.988","False","no object","(0, 0, 0)","1"
"12.18963","-0.065","1.507","-3.802","-0.151","-0.018","0.988","-0.002","1.515","-3.792","-0.151","-0.018","0.988","False","no object","(0, 0, 0)","1"
"12.20404","-0.065","1.507","-3.802","-0.151","-0.017","0.988","-0.002","1.515","-3.792","-0.151","-0.017","0.988","False","no object","(0, 0, 0)","1"
"12.21842","-0.065","1.507","-3.803","-0.151","-0.015","0.988","-0.002","1.515","-3.793","-0.151","-0.015","0.988","False","no object","(0, 0, 0)","1"
"12.2324","-0.065","1.507","-3.803","-0.151","-0.014","0.988","-0.002","1.515","-3.793","-0.151","-0.014","0.988","False","no object","(0, 0, 0)","1"
"12.24685","-0.065","1.508","-3.803","-0.151","-0.013","0.988","-0.002","1.516","-3.793","-0.151","-0.013","0.988","False","no object","(0, 0, 0)","1"
"12.2613","-0.065","1.508","-3.803","-0.151","-0.012","0.988","-0.002","1.516","-3.793","-0.151","-0.012","0.988","False","no object","(0, 0, 0)","1"
"12.27538","-0.065","1.508","-3.803","-0.151","-0.011","0.988","-0.002","1.516","-3.793","-0.151","-0.011","0.988","False","no object","(0, 0, 0)","1"
"12.28885","-0.065","1.508","-3.803","-0.151","-0.011","0.989","-0.002","1.516","-3.793","-0.151","-0.011","0.989","False","no object","(0, 0, 0)","1"
